ensembl_gene_id,likelihood,treelength,p0,b0,f0,p1,b1,f1,p2,b2,f2,p3,b3,f3,FDR,p2a_2b
ENSSHAG00000004593,-7834.742824,23.60614,0.63432,0.0739,0.0739,0.31014,1,1,0.03731,0.0739,674.39541,0.01824,1,674.39541,1.66133755359356e-23,0.05555
ENSSHAG00000004602,-1790.508838,53.66425,0.85277,0.02327,0.02327,0,1,1,0.14723,0.02327,48.04396,0,1,48.04396,2.35456841378909e-09,0.14723
ENSSHAG00000004607,-3437.348536,56.47678,0.84278,0.01451,0.01451,0.02785,1,1,0.12523,0.01451,58.61454,0.00414,1,58.61454,2.49887008221525e-17,0.12937
ENSSHAG00000004611,-8015.945051,19.11197,0.74515,0.12268,0.12268,0.20806,1,1,0.03658,0.12268,999,0.01021,1,999,3.0111034133969e-17,0.04679
ENSSHAG00000004617,-3372.816907,2.5331,0.95443,0.00709,0.00709,0.01244,1,1,0.03271,0.00709,118.37081,0.00043,1,118.37081,1.87824960007793e-12,0.03314
ENSSHAG00000004618,-3956.270598,0.8805,0.76077,0,0,0.21974,1,1,0.01512,0,82.93909,0.00437,1,82.93909,2.56224955006132e-07,0.01949
ENSSHAG00000004621,-2896.439052,19.44132,0.73543,0,0,0.17234,1,1,0.07472,0,998.99946,0.01751,1,998.99946,9.04909258525164e-37,0.09223
ENSSHAG00000004627,-8847.114427,19.5865,0.88254,0.10397,0.10397,0.05209,1,1,0.06173,0.10397,271.32333,0.00364,1,271.32333,4.20526342236493e-40,0.06537
ENSSHAG00000004629,-3997.539909,51.6351,0.95103,0.01279,0.01279,0.024,1,1,0.02436,0.01279,999,0.00061,1,999,9.63406146634795e-15,0.02497
ENSSHAG00000004632,-2620.26781,8.9934,0.82022,0.20792,0.20792,0.06325,1,1,0.10819,0.20792,65.90583,0.00834,1,65.90583,6.96778404438901e-11,0.11653
ENSSHAG00000004635,-3771.002274,13.40266,0.64212,0.16158,0.16158,0.33107,1,1,0.01768,0.16158,998.99152,0.00912,1,998.99152,0.00880530484223821,0.0268
ENSSHAG00000004639,-4299.977914,30.19101,0.99085,0.04915,0.04915,0,1,1,0.00915,0.04915,447.56575,0,1,447.56575,0.001137767385505,0.00915
ENSSHAG00000004648,-4924.319812,1.62472,0.81195,0,0,0.1559,1,1,0.02697,0,34.28294,0.00518,1,34.28294,6.60325350232265e-06,0.03215
ENSSHAG00000004649,-4622.781886,21.14692,0.64819,0.14655,0.14655,0.30857,1,1,0.0293,0.14655,999,0.01395,1,999,5.1259277375157e-05,0.04325
ENSSHAG00000004654,-7619.678972,50.94797,0.53189,0.01111,0.01111,0.13409,1,1,0.26677,0.01111,363.64403,0.06725,1,363.64403,9.36463613008088e-41,0.33402
ENSSHAG00000004673,-24482.366854,6.86448,0.79401,0.06219,0.06219,0.11327,1,1,0.08115,0.06219,65.09571,0.01158,1,65.09571,1.76457263941188e-60,0.09273
ENSSHAG00000004679,-6291.57506,40.11605,0.69887,0.01294,0.01294,0.08566,1,1,0.19194,0.01294,296.48597,0.02353,1,296.48597,4.8092937463006e-44,0.21547
ENSSHAG00000004682,-1799.402366,4.10161,0.90121,0.12266,0.12266,0.07025,1,1,0.02648,0.12266,823.20481,0.00206,1,823.20481,4.556668193995e-08,0.02854
ENSSHAG00000004687,-6319.448161,23.64576,0.56589,0.14228,0.14228,0.35707,1,1,0.04723,0.14228,999,0.0298,1,999,3.57486299548924e-16,0.07703
ENSSHAG00000004691,-5542.300249,53.39766,0.62275,0.05597,0.05597,0.19785,1,1,0.13614,0.05597,406.34141,0.04325,1,406.34141,1.97983602688188e-28,0.17939
ENSSHAG00000004696,-3671.968931,7.41715,0.83855,0,0,0.11291,1,1,0.04277,0,894.75205,0.00576,1,894.75205,1.71689259743545e-20,0.04853
ENSSHAG00000004701,-7944.130328,43.95693,0.80229,0.03077,0.03077,0.10205,1,1,0.08487,0.03077,888.09062,0.01079,1,888.09062,2.07003636760632e-32,0.09566
ENSSHAG00000004708,-2999.08439,21.78615,0.92497,0.05317,0.05317,0.06344,1,1,0.01085,0.05317,34.45608,0.00074,1,34.45608,0.00036015301730566,0.01159
ENSSHAG00000004719,-4383.454846,102.04312,0.76019,0.02699,0.02699,0.12721,1,1,0.09646,0.02699,453.93466,0.01614,1,453.93466,0.002803724018672,0.1126
ENSSHAG00000004723,-3884.900246,44.8169,0.85258,0.09071,0.09071,0.07421,1,1,0.06735,0.09071,860.86762,0.00586,1,860.86762,1.82386687559523e-08,0.07321
ENSSHAG00000004744,-2087.943512,7.90178,0.83988,0.06828,0.06828,0.12436,1,1,0.03116,0.06828,812.78149,0.00461,1,812.78149,2.170031748688e-09,0.03577
ENSSHAG00000004752,-5931.373143,3.33532,0.79655,0.02693,0.02693,0.10993,1,1,0.08218,0.02693,17.44452,0.01134,1,17.44452,3.31042109077187e-06,0.09352
ENSSHAG00000004761,-1644.391775,51.01471,0.7105,0.04807,0.04807,0.2895,1,1,0,0.04807,2.29891,0,1,2.29891,0.000179950413703488,0
ENSSHAG00000004764,-2938.584485,14.40824,0.90042,0.18754,0.18754,0,1,1,0.09958,0.18754,94.80598,0,1,94.80598,4.62006218573419e-09,0.09958
ENSSHAG00000004767,-1647.350367,45.98449,0.95933,0.02216,0.02216,0,1,1,0.04067,0.02216,46.17316,0,1,46.17316,0.0144805235659976,0.04067
ENSSHAG00000004771,-2292.204945,85.6686,0.73148,0.03771,0.03771,0.14673,1,1,0.10144,0.03771,741.04374,0.02035,1,741.04374,4.07477598428528e-05,0.12179
ENSSHAG00000004772,-1691.626369,6.84772,0.72553,0,0,0.21999,1,1,0.0418,0,999,0.01267,1,999,2.43005768799281e-15,0.05447
ENSSHAG00000004804,-2479.126923,3.28911,0.7495,0.0577,0.0577,0.06732,1,1,0.16808,0.0577,40.95624,0.0151,1,40.95624,8.74475800685249e-16,0.18318
ENSSHAG00000004821,-3642.640998,7.35116,0.70769,0.00948,0.00948,0.26829,1,1,0.01742,0.00948,235.6785,0.0066,1,235.6785,0.00775330829388443,0.02402
ENSSHAG00000004834,-3915.660253,59.01184,0.70568,0.09723,0.09723,0.23257,1,1,0.04645,0.09723,998.68235,0.01531,1,998.68235,0.0378488948953822,0.06176
ENSSHAG00000004857,-1912.722453,1.76207,0.95002,0.04658,0.04658,0.0258,1,1,0.02354,0.04658,106.30331,0.00064,1,106.30331,1.14838614636474e-06,0.02418
ENSSHAG00000004867,-4115.64197,1.67149,0.84606,0.02833,0.02833,0.119,1,1,0.03063,0.02833,175.22127,0.00431,1,175.22127,1.01033947416317e-19,0.03494
ENSSHAG00000004885,-4576.265204,22.14408,0.64919,0.09493,0.09493,0.29767,1,1,0.03644,0.09493,59.43544,0.01671,1,59.43544,0.00281086064887469,0.05315
ENSSHAG00000004891,-3559.019846,1.25917,0.93211,0.08268,0.08268,0.03647,1,1,0.03023,0.08268,52.02901,0.00118,1,52.02901,1.01006269458925e-12,0.03141
ENSSHAG00000004900,-2418.584177,1.90699,0.76542,0.0465,0.0465,0.19838,1,1,0.02874,0.0465,60.70198,0.00745,1,60.70198,1.37812403453391e-06,0.03619
ENSSHAG00000004910,-1883.503354,73.27445,0.87295,0.02294,0.02294,0.01551,1,1,0.10959,0.02294,999,0.00195,1,999,1.34225290627172e-14,0.11154
ENSSHAG00000004922,-2351.913347,77.38096,0.96628,0.02546,0.02546,0,1,1,0.03372,0.02546,998.99727,0,1,998.99727,3.95479967379805e-14,0.03372
ENSSHAG00000004941,-6265.105413,41.73474,0.83088,0.0269,0.0269,0.08555,1,1,0.07577,0.0269,147.07476,0.0078,1,147.07476,6.80214424426264e-24,0.08357
ENSSHAG00000004954,-4245.101264,60.94523,0.87207,0.02147,0.02147,0.08614,1,1,0.03803,0.02147,999,0.00376,1,999,2.0216520447268e-10,0.04179
ENSSHAG00000004979,-6391.40532,19.86963,0.7918,0.05969,0.05969,0.17053,1,1,0.031,0.05969,30.14735,0.00668,1,30.14735,1.08890576918607e-05,0.03768
ENSSHAG00000004980,-3734.475513,45.77826,0.81572,0.02699,0.02699,0.01211,1,1,0.16964,0.02699,55.17604,0.00252,1,55.17604,7.281610150462e-22,0.17216
ENSSHAG00000004981,-2602.871007,37.52023,0.91441,0.08677,0.08677,0,1,1,0.08559,0.08677,999,0,1,999,1.51424662590256e-12,0.08559
ENSSHAG00000004989,-4380.397299,3.27484,0.91401,0.03512,0.03512,0.07477,1,1,0.01037,0.03512,998.99922,0.00085,1,998.99922,1.12469540634762e-05,0.01122
ENSSHAG00000005004,-6059.334157,9.29112,0.94288,0.00303,0.00303,0.02434,1,1,0.03195,0.00303,999,0.00083,1,999,1.09628461710831e-24,0.03278
ENSSHAG00000005006,-7511.520563,22.16284,0.85935,0.04576,0.04576,0.05341,1,1,0.08214,0.04576,945.88574,0.0051,1,945.88574,4.8874540928258e-56,0.08724
ENSSHAG00000005015,-6355.40612,55.95664,0.6562,0.01666,0.01666,0.24129,1,1,0.07495,0.01666,200.33817,0.02756,1,200.33817,8.03758936151759e-33,0.10251
ENSSHAG00000005033,-1108.699742,1.04513,0.97727,0,0,0,1,1,0.02273,0,12.98902,0,1,12.98902,0.00768274795447272,0.02273
ENSSHAG00000005045,-16454.481301,30.94884,0.81202,0.08599,0.08599,0.13209,1,1,0.04807,0.08599,999,0.00782,1,999,2.08883028056462e-32,0.05589
ENSSHAG00000005053,-4775.013767,52.69422,0.98127,0.01056,0.01056,0,1,1,0.01873,0.01056,817.80191,0,1,817.80191,4.92339992153806e-17,0.01873
ENSSHAG00000005057,-4743.15658,37.17763,0.95561,0.02361,0.02361,0.02985,1,1,0.0141,0.02361,776.7753,0.00044,1,776.7753,1.20832147123734e-06,0.01454
ENSSHAG00000005062,-7905.469102,3.4979,0.87218,0.03239,0.03239,0.11829,1,1,0.00839,0.03239,998.99962,0.00114,1,998.99962,4.0698339157863e-06,0.00953
ENSSHAG00000005065,-1990.948758,0.63463,0.94933,0.00214,0.00214,0.01948,1,1,0.03057,0.00214,36.40559,0.00063,1,36.40559,5.0587493288149e-10,0.0312
ENSSHAG00000005067,-26970.038464,7.11544,0.95263,0.01833,0.01833,0.01919,1,1,0.02762,0.01833,999,0.00056,1,999,6.67930657737471e-94,0.02818
ENSSHAG00000005073,-15336.307298,4.56524,0.77398,0.07131,0.07131,0.21623,1,1,0.00765,0.07131,999,0.00214,1,999,2.56224955006132e-07,0.00979
ENSSHAG00000005077,-10170.044056,15.45906,0.715,0.02994,0.02994,0.26688,1,1,0.0132,0.02994,998.99991,0.00493,1,998.99991,9.43336074202731e-16,0.01813
ENSSHAG00000005091,-2431.702936,51.42216,0.9502,0.01567,0.01567,0.00554,1,1,0.044,0.01567,23.85271,0.00026,1,23.85271,1.01111585767889e-06,0.04426
ENSSHAG00000005094,-3625.261053,31.57148,0.88421,0.07943,0.07943,0.05568,1,1,0.05655,0.07943,999,0.00356,1,999,4.22418275486558e-07,0.06011
ENSSHAG00000005102,-3250.082838,8.00201,0.94316,0.01666,0.01666,0.01842,1,1,0.03769,0.01666,464.76035,0.00074,1,464.76035,6.4695893228482e-10,0.03843
ENSSHAG00000005132,-10541.71751,41.79487,0.53286,0.01279,0.01279,0.38743,1,1,0.04615,0.01279,998.68472,0.03356,1,998.68472,1.25120017010574e-11,0.07971
ENSSHAG00000005153,-2942.246672,68.6123,0.91079,0.02081,0.02081,0.03259,1,1,0.05466,0.02081,552.083,0.00196,1,552.083,0.000226972054642257,0.05662
ENSSHAG00000005168,-3895.215907,1.50395,0.81869,0,0,0.14717,1,1,0.02893,0,103.2239,0.0052,1,103.2239,2.81775721986207e-07,0.03413
ENSSHAG00000005177,-5907.091396,23.80209,0.83091,0.07803,0.07803,0.09997,1,1,0.06169,0.07803,999,0.00742,1,999,2.19351863214504e-23,0.06911
ENSSHAG00000005185,-2695.333548,25.46554,0.77025,0.03491,0.03491,0.17328,1,1,0.0461,0.03491,999,0.01037,1,999,2.68452439628426e-07,0.05647
ENSSHAG00000005186,-2321.431122,4.0881,0.794,0,0,0.17711,1,1,0.02363,0,730.81713,0.00527,1,730.81713,1.01666520102232e-05,0.0289
ENSSHAG00000005194,-3280.152265,20.98869,0.17168,0,0,0.04354,1,1,0.62602,0,26.03719,0.15876,1,26.03719,0.0156969439947211,0.78478
ENSSHAG00000005202,-3880.32264,26.93149,0.83862,0.04472,0.04472,0.14548,1,1,0.01355,0.04472,499.20385,0.00235,1,499.20385,0.012544143247295,0.0159
ENSSHAG00000005218,-5712.669864,54.39656,0.74394,0.01767,0.01767,0.23228,1,1,0.01812,0.01767,999,0.00566,1,999,5.49526393317501e-08,0.02378
ENSSHAG00000005223,-1659.308241,51.86086,0.84064,0.04145,0.04145,0.1431,1,1,0.01389,0.04145,343.7024,0.00236,1,343.7024,0.0154603235125815,0.01625
ENSSHAG00000005227,-2200.112727,1.58562,0.95987,0.00477,0.00477,0,1,1,0.04013,0.00477,168.0357,0,1,168.0357,6.61851132579398e-12,0.04013
ENSSHAG00000005244,-4732.464919,25.14489,0.40183,0.00965,0.00965,0.44234,1,1,0.07418,0.00965,373.07999,0.08166,1,373.07999,2.78011457213927e-22,0.15584
ENSSHAG00000005246,-1818.528935,1.20742,0.92824,0,0,0.06391,1,1,0.00734,0,999,0.00051,1,999,0.0480374613894848,0.00785
ENSSHAG00000005249,-2214.348569,26.85815,0.85691,0.07601,0.07601,0,1,1,0.14309,0.07601,449.77726,0,1,449.77726,2.02844493577444e-15,0.14309
ENSSHAG00000005251,-2930.607323,3.60751,0.86597,0.04609,0.04609,0.08673,1,1,0.043,0.04609,36.84984,0.00431,1,36.84984,0.0047079535995987,0.04731
ENSSHAG00000005255,-2575.903097,16.40152,0.70899,0.0325,0.0325,0.23677,1,1,0.04066,0.0325,999,0.01358,1,999,2.21698688390482e-06,0.05424
ENSSHAG00000005271,-10666.260323,3.117,0.75547,0.02847,0.02847,0.14887,1,1,0.07991,0.02847,113.48497,0.01575,1,113.48497,2.86449414573832e-55,0.09566
ENSSHAG00000005280,-7025.350892,3.29304,0.72985,0.07685,0.07685,0.18608,1,1,0.06699,0.07685,168.63791,0.01708,1,168.63791,3.34066997286076e-50,0.08407
ENSSHAG00000005287,-7147.239931,100.66772,0.69479,0.02441,0.02441,0.11995,1,1,0.15799,0.02441,410.83978,0.02728,1,410.83978,2.83231689462342e-22,0.18527
ENSSHAG00000005291,-6612.404474,87.10964,0.79888,0.03042,0.03042,0.06804,1,1,0.12264,0.03042,708.44012,0.01045,1,708.44012,8.77477176256756e-38,0.13309
ENSSHAG00000005293,-7718.325223,32.48275,0.86539,0.01245,0.01245,0.04525,1,1,0.08491,0.01245,300.8714,0.00444,1,300.8714,7.25121306959198e-30,0.08935
ENSSHAG00000005295,-12800.794695,6.29565,0.87067,0.0501,0.0501,0.11711,1,1,0.01078,0.0501,998.99565,0.00145,1,998.99565,0.000174923589410656,0.01223
ENSSHAG00000005296,-4024.053871,1.01755,0.73308,0.06914,0.06914,0.19427,1,1,0.05744,0.06914,5.82264,0.01522,1,5.82264,0.00862433108783195,0.07266
ENSSHAG00000005305,-8042.631881,27.20161,0.73185,0.07638,0.07638,0.18745,1,1,0.06424,0.07638,452.5801,0.01645,1,452.5801,5.17729437780091e-23,0.08069
ENSSHAG00000005318,-5991.408281,9.08787,0.48268,0.04153,0.04153,0.47894,1,1,0.01926,0.04153,497.26303,0.01912,1,497.26303,0.000105549847212295,0.03838
ENSSHAG00000005320,-9014.550231,6.47894,0.64942,0.0713,0.0713,0.23991,1,1,0.08082,0.0713,44.50139,0.02985,1,44.50139,2.23240910426142e-10,0.11067
ENSSHAG00000005324,-3996.870381,51.50841,0.61246,0.07508,0.07508,0.2174,1,1,0.12557,0.07508,517.02598,0.04457,1,517.02598,8.74895999513028e-13,0.17014
ENSSHAG00000005335,-3537.312103,3.98175,0.80493,0.03123,0.03123,0.11323,1,1,0.07175,0.03123,57.28309,0.01009,1,57.28309,4.87513196504171e-10,0.08184
ENSSHAG00000005344,-4972.712824,9.07509,0.8125,0.13047,0.13047,0.16993,1,1,0.01454,0.13047,41.45435,0.00304,1,41.45435,0.038535692767324,0.01758
ENSSHAG00000005348,-5939.193672,10.26927,0.89424,0.01944,0.01944,0.04317,1,1,0.05971,0.01944,697.31345,0.00288,1,697.31345,5.67902013798182e-32,0.06259
ENSSHAG00000005354,-6254.200709,53.79838,0.91984,0.01359,0.01359,0.00789,1,1,0.07165,0.01359,73.32836,0.00061,1,73.32836,8.77312978838241e-29,0.07226
ENSSHAG00000005374,-1810.630141,49.43397,0.98021,0.02832,0.02832,0,1,1,0.01979,0.02832,999,0,1,999,0.000145544616242497,0.01979
ENSSHAG00000005377,-8834.753421,13.01442,0.58168,0.10846,0.10846,0.35395,1,1,0.04002,0.10846,728.21323,0.02435,1,728.21323,5.23138020103004e-14,0.06437
ENSSHAG00000005378,-6518.657358,61.24345,0.73372,0.04384,0.04384,0.14131,1,1,0.10479,0.04384,251.907,0.02018,1,251.907,1.12502090261351e-16,0.12497
ENSSHAG00000005383,-6569.736699,81.10918,0.78831,0.04188,0.04188,0.08223,1,1,0.11723,0.04188,390.5938,0.01223,1,390.5938,7.14904374578045e-22,0.12946
ENSSHAG00000005400,-3460.763054,59.69545,0.8693,0.0204,0.0204,0.06652,1,1,0.05962,0.0204,441.12458,0.00456,1,441.12458,2.28526107578632e-09,0.06418
ENSSHAG00000005410,-12948.747376,61.42525,0.68686,0.04599,0.04599,0.24247,1,1,0.05223,0.04599,999,0.01844,1,999,8.96763398574269e-50,0.07067
ENSSHAG00000005420,-8492.150964,20.0199,0.46729,0,0,0.40981,1,1,0.06548,0,622.7053,0.05742,1,622.7053,5.78476564767963e-49,0.1229
ENSSHAG00000005424,-3216.586852,62.22619,0.85965,0.01845,0.01845,0.07798,1,1,0.05718,0.01845,352.62148,0.00519,1,352.62148,4.37998801303499e-10,0.06237
ENSSHAG00000005436,-5334.678606,1.0057,0.99612,0.05058,0.05058,0,1,1,0.00388,0.05058,891.08646,0,1,891.08646,0.00362016417913876,0.00388
ENSSHAG00000005437,-15790.913862,27.33017,0.81658,0.06389,0.06389,0.16952,1,1,0.01151,0.06389,999,0.00239,1,999,0.000147994146827848,0.0139
ENSSHAG00000005445,-4711.361702,43.5808,0.94782,0.03412,0.03412,0.01924,1,1,0.03228,0.03412,321.40473,0.00066,1,321.40473,2.0662866400363e-06,0.03294
ENSSHAG00000005447,-1580.289884,7.27353,0.7882,0,0,0,1,1,0.2118,0,131.91422,0,1,131.91422,2.72189219689687e-22,0.2118
ENSSHAG00000005459,-4629.590952,17.01185,0.72921,0.10287,0.10287,0.24355,1,1,0.02042,0.10287,334.37063,0.00682,1,334.37063,6.68974930456231e-09,0.02724
ENSSHAG00000005472,-3559.691248,23.27568,0.87023,0.02074,0.02074,0.04679,1,1,0.07874,0.02074,999,0.00423,1,999,1.15892048561277e-27,0.08297
ENSSHAG00000005475,-3950.619131,6.17596,0.72508,0.11227,0.11227,0.18945,1,1,0.06777,0.11227,36.42112,0.01771,1,36.42112,2.42670583643094e-05,0.08548
ENSSHAG00000005477,-9904.621699,4.74374,0.57181,0.07069,0.07069,0.40787,1,1,0.01186,0.07069,545.64391,0.00846,1,545.64391,8.89079064393284e-05,0.02032
ENSSHAG00000005485,-2379.694941,4.45854,0.73754,0.16734,0.16734,0.24695,1,1,0.01162,0.16734,880.27254,0.00389,1,880.27254,0.00444533946181804,0.01551
ENSSHAG00000005501,-5604.748079,50.97974,0.91149,0.01012,0.01012,0.00567,1,1,0.08233,0.01012,668.37608,0.00051,1,668.37608,8.81875978067026e-14,0.08284
ENSSHAG00000005506,-4796.273558,5.77362,0.86793,0.05302,0.05302,0.11835,1,1,0.01207,0.05302,998.99563,0.00165,1,998.99563,0.0156713763408539,0.01372
ENSSHAG00000005512,-2770.086497,3.03444,0.93606,0.03692,0.03692,0.04813,1,1,0.01504,0.03692,308.6028,0.00077,1,308.6028,0.00011043734964041,0.01581
ENSSHAG00000005517,-2628.815143,67.17266,0.78651,0.03703,0.03703,0.14368,1,1,0.05903,0.03703,999,0.01078,1,999,0.000146935111303035,0.06981
ENSSHAG00000005537,-11244.304527,51.912,0.85086,0.03628,0.03628,0.12348,1,1,0.02241,0.03628,258.76413,0.00325,1,258.76413,8.10947798449217e-17,0.02566
ENSSHAG00000005542,-2323.259945,0.90898,0.99495,0.12003,0.12003,0,1,1,0.00505,0.12003,999,0,1,999,5.83806077847226e-07,0.00505
ENSSHAG00000005551,-2298.306976,52.04818,0.71318,0.10878,0.10878,0.12293,1,1,0.1398,0.10878,323.10158,0.0241,1,323.10158,1.01204682806423e-08,0.1639
ENSSHAG00000005555,-5960.879491,28.87044,0.95069,0.05378,0.05378,0,1,1,0.04931,0.05378,676.08556,0,1,676.08556,2.08131339543098e-26,0.04931
ENSSHAG00000005556,-8512.841165,11.76368,0.74036,0.11114,0.11114,0.21953,1,1,0.03094,0.11114,56.44507,0.00917,1,56.44507,4.52483875755762e-11,0.04011
ENSSHAG00000005557,-6794.019905,20.43621,0.89842,0.05168,0.05168,0.09404,1,1,0.00683,0.05168,998.99991,0.00071,1,998.99991,0.00130807166092197,0.00754
ENSSHAG00000005559,-11742.233326,8.43042,0.89108,0.11135,0.11135,0.07971,1,1,0.02681,0.11135,999,0.0024,1,999,8.92045011616755e-29,0.02921
ENSSHAG00000005570,-4346.407763,21.12251,0.66822,0.0621,0.0621,0.26598,1,1,0.04707,0.0621,10.86267,0.01874,1,10.86267,1.57508438712653e-06,0.06581
ENSSHAG00000005588,-4184.285745,15.00717,0.82419,0.06289,0.06289,0.14642,1,1,0.02496,0.06289,998.97247,0.00443,1,998.97247,3.91485003304132e-07,0.02939
ENSSHAG00000005595,-4217.019898,50.81937,0.69185,0.07342,0.07342,0.22595,1,1,0.06196,0.07342,691.52627,0.02024,1,691.52627,5.7019318704888e-09,0.0822
ENSSHAG00000005596,-1385.061286,5.63229,0.63661,0,0,0.33732,1,1,0.01704,0,809.94654,0.00903,1,809.94654,0.00858495297263117,0.02607
ENSSHAG00000005602,-21739.198829,58.95023,0.83745,0.0262,0.0262,0.07776,1,1,0.07758,0.0262,472.64573,0.0072,1,472.64573,4.22901409122984e-55,0.08478
ENSSHAG00000005612,-1386.751662,0.62248,0.95148,0.09797,0.09797,0.00611,1,1,0.04215,0.09797,15.4223,0.00027,1,15.4223,0.00221719580300633,0.04242
ENSSHAG00000005625,-19250.53388,33.72692,0.74941,0.02834,0.02834,0.15247,1,1,0.08153,0.02834,809.54869,0.01659,1,809.54869,9.43100613428634e-79,0.09812
ENSSHAG00000005633,-4192.39734,1.24587,0.9604,0.03594,0.03594,0.03753,1,1,0.00199,0.03594,999,8e-05,1,999,0.0161565470588548,0.00207
ENSSHAG00000005643,-2404.119515,3.18995,0.88655,0.04845,0.04845,0.01492,1,1,0.09689,0.04845,39.65792,0.00163,1,39.65792,1.2946622274922e-14,0.09852
ENSSHAG00000005645,-10664.43705,1.48345,0.86422,0.09012,0.09012,0.11817,1,1,0.0155,0.09012,100.92724,0.00212,1,100.92724,1.01086696168433e-09,0.01762
ENSSHAG00000005648,-1327.140054,42.99508,0.73776,0.10919,0.10919,0.19215,1,1,0.0556,0.10919,998.68084,0.01448,1,998.68084,0.0281496418536765,0.07008
ENSSHAG00000005650,-3024.454126,51.27152,0.97197,0.01413,0.01413,0,1,1,0.02803,0.01413,81.9816,0,1,81.9816,3.88966461357796e-07,0.02803
ENSSHAG00000005651,-10926.117245,8.04147,0.75465,0.10647,0.10647,0.22653,1,1,0.01447,0.10647,998.99239,0.00434,1,998.99239,2.56224955006132e-07,0.01881
ENSSHAG00000005681,-3403.133353,19.8076,0.47869,0.05656,0.05656,0.3961,1,1,0.06852,0.05656,5.92379,0.05669,1,5.92379,0.0272373523608965,0.12521
ENSSHAG00000005686,-8099.948884,33.39355,0.74816,0.04186,0.04186,0.09093,1,1,0.14347,0.04186,75.95571,0.01744,1,75.95571,6.74851877528419e-31,0.16091
ENSSHAG00000005695,-4244.508913,36.40117,0.77636,0.0917,0.0917,0,1,1,0.22364,0.0917,500.38035,0,1,500.38035,6.16545959347581e-41,0.22364
ENSSHAG00000005727,-1975.479921,57.22925,0.97217,0.01988,0.01988,0,1,1,0.02783,0.01988,959.34288,0,1,959.34288,0.000776365711347738,0.02783
ENSSHAG00000005750,-2341.544368,23.07932,0.77177,0.01746,0.01746,0.09235,1,1,0.12136,0.01746,999,0.01452,1,999,1.67244194440721e-27,0.13588
ENSSHAG00000005752,-6812.444378,24.32092,0.90596,0.01242,0.01242,0.04794,1,1,0.04378,0.01242,999,0.00232,1,999,9.48498961082764e-23,0.0461
ENSSHAG00000005756,-6739.724701,90.54243,0.63439,0.01807,0.01807,0.23494,1,1,0.09535,0.01807,999,0.03531,1,999,2.85064286624961e-23,0.13066
ENSSHAG00000005774,-1287.565594,46.73308,0.85004,0.03981,0.03981,0.08496,1,1,0.0591,0.03981,3.03356,0.00591,1,3.03356,0.0209671710278955,0.06501
ENSSHAG00000005777,-1993.400934,27.01039,0.87233,0.06,0.06,0,1,1,0.12767,0.06,75.69105,0,1,75.69105,5.97280785340118e-08,0.12767
ENSSHAG00000005781,-2179.87042,28.69429,0.97611,0.04326,0.04326,0,1,1,0.02389,0.04326,299.68702,0,1,299.68702,0.0107238371856349,0.02389
ENSSHAG00000005786,-3815.027368,14.88463,0.62803,0.07006,0.07006,0.35897,1,1,0.00827,0.07006,81.80542,0.00473,1,81.80542,0.00488602955132615,0.013
ENSSHAG00000005800,-8420.375926,51.85786,0.86703,0.03898,0.03898,0.06233,1,1,0.06591,0.03898,568.13514,0.00474,1,568.13514,2.65649414253762e-29,0.07065
ENSSHAG00000005815,-6577.286113,10.63845,0.82214,0.07436,0.07436,0.16593,1,1,0.00993,0.07436,998.99214,0.002,1,998.99214,0.0480374613894848,0.01193
ENSSHAG00000005832,-2459.33444,28.32671,0.67767,0.08662,0.08662,0.2597,1,1,0.04528,0.08662,998.91878,0.01735,1,998.91878,1.07611441134214e-08,0.06263
ENSSHAG00000005845,-6337.960334,0.97279,0.78779,0.06455,0.06455,0.19879,1,1,0.01072,0.06455,58.75444,0.0027,1,58.75444,0.000169081767103768,0.01342
ENSSHAG00000005856,-10273.313344,1.47059,0.85281,0.08887,0.08887,0.11545,1,1,0.02795,0.08887,26.74256,0.00378,1,26.74256,4.03567084631344e-13,0.03173
ENSSHAG00000005858,-2560.393805,6.60045,0.89798,0.06036,0.06036,0.08257,1,1,0.01781,0.06036,911.74425,0.00164,1,911.74425,5.28753117419806e-05,0.01945
ENSSHAG00000005864,-5313.011064,50.91505,0.94234,0.02643,0.02643,0.01303,1,1,0.04402,0.02643,126.87536,0.00061,1,126.87536,4.20265014025118e-15,0.04463
ENSSHAG00000005872,-5122.723377,25.1079,0.73079,0.11592,0.11592,0.21554,1,1,0.04144,0.11592,999,0.01222,1,999,2.70191825180484e-10,0.05366
ENSSHAG00000005877,-1578.486079,50.49826,0.95122,0.01502,0.01502,0,1,1,0.04878,0.01502,22.2867,0,1,22.2867,0.0002520412091871,0.04878
