ensembl_gene_id,likelihood.posi,likelihood.null,likelihood,pval,FDR
ENSSHAG00000004052,-1183.158209,-1184.418101,2.51978400000007,0.112425983397914,0.332017944354235
ENSSHAG00000004053,-2829.740205,-2881.069187,102.657964,3.98307041696913e-24,1.01179703396911e-22
ENSSHAG00000004055,-4716.230921,-4716.230921,0,1,1
ENSSHAG00000004056,-8997.608012,-9012.157403,29.0987819999973,6.87802122449e-08,4.21793470381138e-07
ENSSHAG00000004057,-1258.392865,-1258.392865,0,1,1
ENSSHAG00000004058,-1829.321198,-1831.943362,5.24432799999977,0.0220184310356698,0.0734613857671653
ENSSHAG00000004064,-3275.855962,-3275.85596,-4.00000044464832e-06,1,1
ENSSHAG00000004066,-2074.059259,-2074.059259,0,1,1
ENSSHAG00000004068,-2559.043962,-2559.221671,0.35541799999919,0.551062039512584,1
ENSSHAG00000004071,-4309.303942,-4309.952138,1.2963920000002,0.254873319505354,0.696720635865684
ENSSHAG00000004075,-4534.082443,-4535.572636,2.98038599999927,0.0842791706245188,0.25467143966761
ENSSHAG00000004079,-2878.97314,-2878.97314,0,1,1
ENSSHAG00000004080,-6101.402816,-6111.906973,21.0083140000006,4.57294653829955e-06,2.36755119451813e-05
ENSSHAG00000004082,-3505.248178,-3505.248178,0,1,1
ENSSHAG00000004087,-3694.365616,-3694.365616,0,1,1
ENSSHAG00000004088,-2749.277631,-2749.277631,0,1,1
ENSSHAG00000004089,-5228.57572,-5228.57572,0,1,1
ENSSHAG00000004090,-1521.357589,-1520.416163,-1.88285199999973,1,1
ENSSHAG00000004093,-5042.326635,-5042.326635,0,1,1
ENSSHAG00000004095,-6886.425213,-6886.425213,0,1,1
ENSSHAG00000004097,-6494.346747,-6612.498248,236.303002000001,2.51675944906857e-53,3.57437040846125e-51
ENSSHAG00000004098,-4829.875103,-4829.875103,0,1,1
ENSSHAG00000004099,-6294.453314,-6306.682726,24.4588239999994,7.59150229610832e-07,4.24702756028477e-06
ENSSHAG00000004100,-2703.78856,-2703.78856,0,1,1
ENSSHAG00000004106,-2432.478701,-2432.478701,0,1,1
ENSSHAG00000004111,-5122.417123,-5123.323028,1.81180999999924,0.178291255817387,0.502998671603996
ENSSHAG00000004118,-2123.575231,-2128.639105,10.1277480000008,0.00146053744393625,0.00577651802984661
ENSSHAG00000004121,-1325.850542,-1325.850542,0,1,1
ENSSHAG00000004122,-2885.82842,-2885.83836,0.0198800000007395,0.88787274376848,1
ENSSHAG00000004128,-4317.812843,-4317.812845,4.00000135414302e-06,0.998404231672128,1
ENSSHAG00000004129,-3328.515756,-3340.177474,23.3234360000006,1.3692145673673e-06,7.49887978218952e-06
ENSSHAG00000004130,-6744.160791,-6833.443258,178.564934,9.97149400752545e-41,7.16228345437087e-39
ENSSHAG00000004131,-5200.534788,-5200.534789,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000004132,-3590.866323,-3590.866323,0,1,1
ENSSHAG00000004135,-4821.016087,-4821.016086,-2.00000067707151e-06,1,1
ENSSHAG00000004137,-2406.461994,-2406.461994,0,1,1
ENSSHAG00000004138,-2767.960245,-2767.960245,0,1,1
ENSSHAG00000004140,-1771.896261,-1800.488815,57.1851079999997,3.96663368035683e-14,4.47427687157939e-13
ENSSHAG00000004141,-2340.753509,-2340.753509,0,1,1
ENSSHAG00000004142,-8023.198546,-8025.430684,4.46427600000061,0.0346107543219571,0.111773955430444
ENSSHAG00000004143,-3412.249366,-3416.632952,8.76717199999985,0.00306700619949739,0.0117581114973369
ENSSHAG00000004144,-2070.779933,-2070.779933,0,1,1
ENSSHAG00000004146,-2667.1852,-2667.185203,6.00000021222513e-06,0.998045591872232,1
ENSSHAG00000004148,-3689.14043,-3689.397159,0.513458000000355,0.473645733772457,1
ENSSHAG00000004154,-5318.772764,-5319.258627,0.971725999999762,0.324250096425335,0.864436370546893
ENSSHAG00000004159,-3065.237692,-3065.237692,0,1,1
ENSSHAG00000004160,-2415.772397,-2410.011921,-11.5209520000008,1,1
ENSSHAG00000004161,-1311.896054,-1311.896054,0,1,1
ENSSHAG00000004162,-2926.725106,-2926.725106,0,1,1
ENSSHAG00000004164,-4375.002658,-4375.002658,0,1,1
ENSSHAG00000004165,-1638.152851,-1638.152852,1.99999976757681e-06,0.998871621274596,1
ENSSHAG00000004168,-3522.990066,-3531.791778,17.6034239999999,2.72098000271632e-05,0.000130394202737533
ENSSHAG00000004174,-9420.477464,-9532.567604,224.18028,1.10814340850779e-50,1.33169003072407e-48
ENSSHAG00000004176,-2374.817151,-2378.08236,6.53041799999937,0.0106045033663056,0.0374392890034144
ENSSHAG00000004178,-6466.9591,-6497.321846,60.7254919999996,6.56149341302538e-15,7.96170336660109e-14
ENSSHAG00000004179,-5061.637159,-5082.990322,42.7063259999995,6.36062570751201e-11,5.27855910308666e-10
ENSSHAG00000004180,-11562.024869,-11562.024869,0,1,1
ENSSHAG00000004181,-3290.723901,-3290.936182,0.424562000000151,0.514669428089907,1
ENSSHAG00000004183,-2220.614921,-2220.614919,-3.99999953515362e-06,1,1
ENSSHAG00000004186,-11050.69596,-11078.014248,54.6365760000008,1.45011474784142e-13,1.54374225881789e-12
ENSSHAG00000004187,-8700.605356,-8700.605356,0,1,1
ENSSHAG00000004188,-4025.36429,-4027.785673,4.84276599999976,0.0277623309810205,0.0912914050014667
ENSSHAG00000004189,-3791.062121,-3791.062121,0,1,1
ENSSHAG00000004191,-2819.386967,-2824.354374,9.93481400000019,0.00162181822453385,0.00639415904423471
ENSSHAG00000004192,-3960.348395,-3960.348395,0,1,1
ENSSHAG00000004195,-1203.847833,-1203.847833,0,1,1
ENSSHAG00000004197,-2341.416998,-2343.140442,3.44688799999949,0.0633709812632961,0.196139307535581
ENSSHAG00000004198,-3213.510326,-3213.510326,0,1,1
ENSSHAG00000004199,-17821.671561,-17821.671561,0,1,1
ENSSHAG00000004202,-2757.444915,-2757.444915,0,1,1
ENSSHAG00000004203,-8465.950386,-8471.304947,10.7091220000002,0.00106608607825017,0.00432034494357025
ENSSHAG00000004204,-3416.097911,-3425.590758,18.985694,1.31702215477154e-05,6.50598533214809e-05
ENSSHAG00000004205,-1448.58406,-1448.58406,0,1,1
ENSSHAG00000004207,-1665.471477,-1665.546186,0.149417999999969,0.699092159841817,1
ENSSHAG00000004209,-2212.198901,-2212.462476,0.527149999999892,0.467807529275168,1
ENSSHAG00000004214,-2314.659989,-2318.860662,8.40134599999965,0.00374943284987242,0.0141829333407099
ENSSHAG00000004223,-3838.770793,-3838.770792,-2.00000067707151e-06,1,1
ENSSHAG00000004225,-21603.258713,-21637.332436,68.1474460000027,1.51715852565252e-16,2.15470991518241e-15
ENSSHAG00000004226,-2242.172899,-2249.152931,13.9600639999999,0.000186735306433258,0.00082525384010002
ENSSHAG00000004229,-3787.969324,-3787.969324,0,1,1
ENSSHAG00000004230,-2299.095768,-2299.095768,0,1,1
ENSSHAG00000004231,-2532.352912,-2561.959837,59.2138500000001,1.41434865431424e-14,1.6770900836451e-13
ENSSHAG00000004233,-9607.19978,-9607.199779,-2.00000067707151e-06,1,1
ENSSHAG00000004235,-6605.573941,-6605.573941,0,1,1
ENSSHAG00000004236,-4951.48131,-4951.481311,1.99999885808211e-06,0.99887162153116,1
ENSSHAG00000004241,-5388.818873,-5427.016092,76.3944379999994,2.32304642487619e-18,3.97718276960309e-17
ENSSHAG00000004242,-6149.949552,-6205.233524,110.567944,7.3579816551821e-26,2.16886921524684e-24
ENSSHAG00000004243,-4868.30158,-4871.405985,6.20881000000008,0.0127116053348412,0.0440570281405562
ENSSHAG00000004247,-3402.777231,-3399.739462,-6.07553800000005,1,1
ENSSHAG00000004251,-6777.052942,-6779.633128,5.16037200000028,0.0231079473865577,0.0768911412239612
ENSSHAG00000004252,-2518.668699,-2536.643747,35.9500960000005,2.02436400591702e-09,1.44409254257711e-08
ENSSHAG00000004255,-5883.919522,-5936.363669,104.888294,1.29219095415786e-24,3.48056089333296e-23
ENSSHAG00000004257,-2220.539445,-2221.775153,2.47141600000032,0.115933439272856,0.341086658199661
ENSSHAG00000004260,-1472.411722,-1472.411722,0,1,1
ENSSHAG00000004264,-3910.55895,-3911.461575,1.80524999999943,0.179079089120771,0.504993333896975
ENSSHAG00000004265,-6782.585059,-6786.221699,7.27327999999943,0.00699878796124252,0.0253833000405134
ENSSHAG00000004267,-2411.255899,-2411.379507,0.247215999999753,0.619042235367489,1
ENSSHAG00000004269,-4200.204394,-4200.204412,3.59999994543614e-05,0.995212721395151,1
ENSSHAG00000004273,-8328.320112,-8461.646047,266.651870000002,6.09026485214358e-60,1.09320505380243e-57
ENSSHAG00000004274,-15178.504687,-15250.084528,143.159681999998,5.42397072694899e-33,2.33754434984167e-31
ENSSHAG00000004275,-4140.5956,-4145.843133,10.4950660000013,0.00119693738982403,0.00480389322351342
ENSSHAG00000004277,-8007.731544,-8024.992873,34.5226579999999,4.21318296704005e-09,2.94828447491974e-08
ENSSHAG00000004281,-7694.224413,-7719.419941,50.3910560000004,1.25967014452729e-12,1.23768533540111e-11
ENSSHAG00000004282,-2088.341433,-2088.341433,0,1,1
ENSSHAG00000004283,-7375.282184,-7456.498576,162.432784000001,3.32765732690641e-37,1.98043148912744e-35
ENSSHAG00000004286,-1760.65647,-1761.979439,2.64593800000011,0.103814864853184,0.309256785520255
ENSSHAG00000004287,-8757.545405,-8757.545405,0,1,1
ENSSHAG00000004288,-3683.310874,-3683.39408,0.166412000000491,0.683320464101052,1
ENSSHAG00000004289,-2433.496169,-2450.858454,34.7245700000003,3.79807671352226e-09,2.66676195312367e-08
ENSSHAG00000004290,-4680.65141,-4680.65141,0,1,1
ENSSHAG00000004292,-1886.104652,-1886.130395,0.0514859999998407,0.82049740672622,1
ENSSHAG00000004303,-1441.826577,-1446.208751,8.7643479999997,0.00307175866985991,0.0117691109306895
ENSSHAG00000004305,-26552.550766,-26552.550767,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000004306,-3478.814825,-3497.416263,37.2028760000003,1.06456660149209e-09,7.82644316791069e-09
ENSSHAG00000004307,-1291.668403,-1291.668403,0,1,1
ENSSHAG00000004308,-4494.188002,-4494.589741,0.803477999999814,0.370055534856078,0.972037426362181
ENSSHAG00000004309,-4346.448715,-4346.592702,0.28797399999894,0.591521773370266,1
ENSSHAG00000004312,-12319.398932,-12395.368016,151.938168000001,6.53641851342228e-35,3.241752324633e-33
ENSSHAG00000004314,-2482.104915,-2482.104915,0,1,1
ENSSHAG00000004316,-11617.313301,-11617.313301,0,1,1
ENSSHAG00000004321,-3278.12397,-3279.979361,3.71078200000011,0.0540620568838161,0.169340247351863
ENSSHAG00000004324,-4102.167501,-4168.164996,131.994990000001,1.4999725508066e-30,5.61277153891642e-29
ENSSHAG00000004326,-2548.221457,-2579.610265,62.7776159999994,2.31413965863827e-15,2.94522580994513e-14
ENSSHAG00000004328,-5049.033318,-5067.262182,36.4577280000012,1.56013331894848e-09,1.12448363438398e-08
ENSSHAG00000004329,-3458.758305,-3464.108719,10.700828,0.00107087597177955,0.00433413468112071
ENSSHAG00000004330,-4599.439357,-4605.126135,11.3735560000005,0.000744971175746625,0.00310354991816044
ENSSHAG00000004334,-4533.441171,-4534.648471,2.41460000000006,0.120208671686054,0.352337706081684
ENSSHAG00000004335,-7270.073412,-7270.073412,0,1,1
ENSSHAG00000004336,-3226.912539,-3226.912539,0,1,1
ENSSHAG00000004338,-3854.043442,-3873.420523,38.7541619999993,4.80684202797122e-10,3.62777244357394e-09
ENSSHAG00000004340,-1520.558512,-1520.558512,0,1,1
ENSSHAG00000004341,-4716.049109,-4716.049109,0,1,1
ENSSHAG00000004343,-4281.129868,-4281.129868,0,1,1
ENSSHAG00000004345,-4273.496623,-4279.755014,12.5167820000006,0.000403312934401627,0.00171799763263515
ENSSHAG00000004348,-2964.769586,-3012.005456,94.47174,2.48616570004336e-22,5.60868211536859e-21
ENSSHAG00000004351,-5583.586086,-5630.213865,93.2555579999989,4.59597061536842e-22,1.02207189948175e-20
ENSSHAG00000004354,-4227.586261,-4227.586261,0,1,1
ENSSHAG00000004355,-6412.424259,-6458.235831,91.6231439999992,1.04859406744667e-21,2.25953942326697e-20
ENSSHAG00000004358,-2122.067895,-2122.067895,0,1,1
ENSSHAG00000004359,-2208.941493,-2208.941493,0,1,1
ENSSHAG00000004361,-3030.377925,-3030.377923,-3.99999953515362e-06,1,1
ENSSHAG00000004366,-5552.946139,-5609.527834,113.163390000002,1.98706791448691e-26,6.07449223263362e-25
ENSSHAG00000004371,-2749.490427,-2753.067033,7.15321199999926,0.00748298548271695,0.0269672296894453
ENSSHAG00000004372,-2317.11823,-2319.793902,5.3513439999997,0.0207063037727005,0.0693799958582333
ENSSHAG00000004375,-9073.448751,-9073.448763,2.40000008489005e-05,0.996091195470872,1
ENSSHAG00000004379,-18907.971563,-18912.460157,8.97718800000439,0.00273371030602982,0.0105450343841854
ENSSHAG00000004382,-5470.536297,-5539.025542,136.978490000001,1.21898413700504e-31,4.94638433256137e-30
ENSSHAG00000004383,-948.866794,-949.840282,1.94697599999995,0.162913088547728,0.463801316781207
ENSSHAG00000004386,-2325.623634,-2326.299544,1.35181999999986,0.244960193821307,0.671384320697083
ENSSHAG00000004387,-5840.704097,-5846.322397,11.2366000000002,0.000801999381127317,0.00332340459725769
ENSSHAG00000004388,-2778.525534,-2809.318694,61.5863200000003,4.23752541400117e-15,5.23138020103004e-14
ENSSHAG00000004390,-5787.494366,-5787.494366,0,1,1
ENSSHAG00000004391,-1006.104503,-1006.104503,0,1,1
ENSSHAG00000004395,-1842.523673,-1843.33498,1.62261400000034,0.202727687490113,0.564296355958003
ENSSHAG00000004396,-2714.198591,-2742.870489,57.3437960000001,3.65915724438522e-14,4.14240464133393e-13
ENSSHAG00000004402,-1522.31307,-1533.479102,22.3320640000002,2.29345076356188e-06,1.22284759569097e-05
ENSSHAG00000004405,-8041.946579,-8049.347208,14.8012579999995,0.000119455787762606,0.000540144151757255
ENSSHAG00000004408,-2192.194043,-2192.194043,0,1,1
ENSSHAG00000004409,-2356.104228,-2356.104228,0,1,1
ENSSHAG00000004410,-5246.347038,-5246.347037,-2.00000067707151e-06,1,1
ENSSHAG00000004411,-2696.320256,-2725.033407,57.4263019999999,3.5088350683865e-14,3.9866746076995e-13
ENSSHAG00000004412,-3299.609675,-3299.609675,0,1,1
ENSSHAG00000004414,-3411.892106,-3411.892106,0,1,1
ENSSHAG00000004416,-7051.532836,-7073.76142,44.457167999999,2.59983338107178e-11,2.24707590571474e-10
ENSSHAG00000004418,-4478.050908,-4479.939222,3.77662799999962,0.0519733007738604,0.163370803086445
ENSSHAG00000004419,-4883.075831,-4889.840509,13.5293559999991,0.000234860625569299,0.00102848216480907
ENSSHAG00000004421,-2064.938064,-2067.013365,4.15060199999971,0.0416197246053611,0.132627057143754
ENSSHAG00000004423,-8776.430299,-8776.430299,0,1,1
ENSSHAG00000004424,-2803.210273,-2803.435307,0.450068000000101,0.502302664016243,1
ENSSHAG00000004427,-7879.777557,-7898.84322,38.1313259999988,6.61397048692864e-10,4.92618612310096e-09
ENSSHAG00000004429,-4243.532443,-4243.532443,0,1,1
ENSSHAG00000004431,-1224.779185,-1224.779185,0,1,1
ENSSHAG00000004434,-5828.275541,-5858.145569,59.7400560000005,1.08250744962535e-14,1.29095210929557e-13
ENSSHAG00000004435,-5159.866822,-5169.818991,19.9043380000003,8.14153775649902e-06,4.0935738401526e-05
ENSSHAG00000004437,-3241.167293,-3241.167293,0,1,1
ENSSHAG00000004438,-3641.136986,-3641.136986,0,1,1
ENSSHAG00000004439,-6914.723138,-6948.953145,68.4600140000002,1.2947656025068e-16,1.85999775863563e-15
ENSSHAG00000004440,-3118.622009,-3162.765821,88.2876239999996,5.65964483836489e-21,1.14087485790136e-19
ENSSHAG00000004441,-4880.829512,-4880.829512,0,1,1
ENSSHAG00000004442,-5983.873244,-6055.173951,142.601413999999,7.18423712821031e-33,3.07495190508125e-31
ENSSHAG00000004444,-4301.209088,-4345.965374,89.5125720000015,3.04696041183188e-21,6.36804535569814e-20
ENSSHAG00000004445,-1614.607897,-1614.607897,0,1,1
ENSSHAG00000004446,-3346.250215,-3360.255836,28.0112419999996,1.20612721107827e-07,7.27518237647501e-07
ENSSHAG00000004447,-1520.709253,-1537.390703,33.3629000000001,7.64689000160696e-09,5.20538296514618e-08
ENSSHAG00000004451,-1809.074065,-1809.074065,0,1,1
ENSSHAG00000004452,-3098.808335,-3098.817003,0.0173359999998866,0.895248285827224,1
ENSSHAG00000004455,-16045.700706,-16045.788296,0.175180000002001,0.675548620080375,1
ENSSHAG00000004464,-6391.776558,-6391.776558,0,1,1
ENSSHAG00000004467,-3073.757075,-3094.067099,40.6200479999998,1.8489983498339e-10,1.45888771314546e-09
ENSSHAG00000004468,-4244.577119,-4244.577119,0,1,1
ENSSHAG00000004469,-4354.49603,-4354.49603,0,1,1
ENSSHAG00000004471,-5528.930369,-5560.846096,63.831454000001,1.35532267399272e-15,1.76079238872775e-14
ENSSHAG00000004473,-5813.277118,-5861.890854,97.2274720000005,6.18031919815214e-23,1.43571801744434e-21
ENSSHAG00000004476,-3720.776643,-3720.776642,-2.00000067707151e-06,1,1
ENSSHAG00000004485,-9893.50013,-9893.50013,0,1,1
ENSSHAG00000004490,-5240.488614,-5240.488615,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000004491,-2338.994533,-2338.994533,0,1,1
ENSSHAG00000004492,-5632.433183,-5632.433177,-1.20000004244503e-05,1,1
ENSSHAG00000004493,-6598.99153,-6599.144216,0.305371999998897,0.580534094725326,1
ENSSHAG00000004495,-3748.807185,-3748.807185,0,1,1
ENSSHAG00000004499,-4355.908008,-4355.908001,-1.40000011015218e-05,1,1
ENSSHAG00000004501,-8749.68286,-8759.993228,20.6207359999971,5.59864232839257e-06,2.87240688917284e-05
ENSSHAG00000004502,-5848.294267,-5848.294267,0,1,1
ENSSHAG00000004504,-8123.807396,-8155.539376,63.4639599999991,1.63327825524317e-15,2.10875120186252e-14
ENSSHAG00000004507,-5678.236101,-5678.236101,0,1,1
ENSSHAG00000004511,-1970.085081,-1970.085081,0,1,1
ENSSHAG00000004514,-5009.559178,-5009.559178,0,1,1
ENSSHAG00000004517,-1703.367797,-1703.367797,0,1,1
ENSSHAG00000004518,-6755.13968,-6755.13968,0,1,1
ENSSHAG00000004519,-1919.055198,-1919.055196,-3.99999998990097e-06,1,1
ENSSHAG00000004520,-3066.718575,-3066.718575,0,1,1
ENSSHAG00000004522,-3972.205522,-3972.042018,-0.327008000000205,1,1
ENSSHAG00000004524,-6173.149908,-6202.604933,58.9100499999986,1.65047062539095e-14,1.95336949584623e-13
ENSSHAG00000004525,-3791.165132,-3791.165132,0,1,1
ENSSHAG00000004529,-2914.227027,-2914.227026,-1.99999976757681e-06,1,1
ENSSHAG00000004531,-4308.878565,-4308.878565,0,1,1
ENSSHAG00000004532,-11794.913587,-11794.913587,0,1,1
ENSSHAG00000004536,-6825.288496,-6872.51107,94.4451479999989,2.51979001483982e-22,5.66408913767412e-21
ENSSHAG00000004537,-8332.286423,-8335.65852,6.74419400000261,0.00940532578420276,0.0334637220352981
ENSSHAG00000004539,-4364.484229,-4364.48423,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000004540,-3920.173615,-3976.752478,113.157725999999,1.99275229267065e-26,6.07449223263362e-25
ENSSHAG00000004543,-1518.872806,-1518.872806,0,1,1
ENSSHAG00000004545,-1904.28613,-1904.28613,0,1,1
ENSSHAG00000004548,-3845.320237,-3885.517834,80.3951940000006,3.06539862635676e-19,5.65064189265587e-18
ENSSHAG00000004554,-5297.275155,-5297.275155,0,1,1
ENSSHAG00000004559,-1344.688483,-1348.556808,7.73665000000028,0.00541110950421546,0.0199846473356043
ENSSHAG00000004560,-2729.3364,-2729.3364,0,1,1
ENSSHAG00000004562,-4429.316141,-4461.280849,63.929415999999,1.28957682020768e-15,1.67886782280787e-14
ENSSHAG00000004563,-2929.782347,-2929.782347,0,1,1
ENSSHAG00000004565,-31038.098624,-31082.307349,88.4174500000008,5.30011859960995e-21,1.0788417305851e-19
ENSSHAG00000004566,-3198.261023,-3198.261023,0,1,1
ENSSHAG00000004568,-2828.574906,-2845.637962,34.1261119999999,5.16534560679628e-09,3.58249108733296e-08
ENSSHAG00000004570,-4522.400677,-4522.965224,1.1290939999999,0.287968672831623,0.778000966936797
ENSSHAG00000004572,-3924.206389,-3924.206389,0,1,1
ENSSHAG00000004574,-14293.003309,-14484.184235,382.361852000002,3.80849235314841e-85,1.6999477653446e-82
ENSSHAG00000004575,-4898.603491,-4907.488579,17.770176,2.49260010282628e-05,0.000119725273194169
ENSSHAG00000004578,-4169.707697,-4169.707697,0,1,1
ENSSHAG00000004581,-24187.438257,-24187.438584,0.000653999995847698,0.97959758401118,1
ENSSHAG00000004583,-3874.118729,-3874.118729,0,1,1
ENSSHAG00000004590,-9704.303342,-9738.222927,67.8391700000029,1.77390247655038e-16,2.49103743280074e-15
ENSSHAG00000004592,-2962.026032,-2962.026032,0,1,1
ENSSHAG00000004593,-7834.742824,-7887.950086,106.414524,5.98177227650105e-25,1.66133755359356e-23
ENSSHAG00000004596,-2233.383479,-2235.540777,4.31459600000017,0.0377867424888142,0.121278558712172
ENSSHAG00000004597,-3090.874459,-3090.874458,-2.00000067707151e-06,1,1
ENSSHAG00000004599,-7490.696815,-7490.696815,0,1,1
ENSSHAG00000004600,-5420.723544,-5420.723546,3.99999953515362e-06,0.998404232034963,1
ENSSHAG00000004602,-1790.508838,-1810.330567,39.643458,3.04824107338034e-10,2.35456841378909e-09
ENSSHAG00000004605,-2176.239017,-2176.239019,4.00000044464832e-06,0.998404231853545,1
ENSSHAG00000004607,-3437.348536,-3476.023788,77.350504,1.43158183618669e-18,2.49887008221525e-17
ENSSHAG00000004608,-1494.09021,-1494.09021,0,1,1
ENSSHAG00000004610,-3319.352601,-3319.352601,0,1,1
ENSSHAG00000004611,-8015.945051,-8054.425191,76.9602800000011,1.74431018666935e-18,3.0111034133969e-17
ENSSHAG00000004617,-3372.816907,-3399.934151,54.2344880000001,1.77936271922889e-13,1.87824960007793e-12
ENSSHAG00000004618,-3956.270598,-3971.326181,30.1111659999997,4.07975404434472e-08,2.56224955006132e-07
ENSSHAG00000004621,-2896.439052,-2980.791536,168.704968,1.41912477733183e-38,9.04909258525164e-37
